,Year,Month,Week,Total Weekly Gross,Show Title,Theatre,Avg. Ticket Price,Seats Sold,Seats in Theatre
45440,2018,December,28,1002042.8,The Ferryman,Bernard B. Jacobs Theatre,138.88,7215,1019
45441,2018,December,28,1047880.0,The Illusionists - Magic Of The Holidays,Marquis Theatre,94.28,11114,1638
45442,2018,December,28,808372.5,The Lifespan of a Fact,Studio 54,122.89,6578,1004
45443,2018,December,28,2329610.0,The Lion King,Minskoff Theatre,173.09,13459,1696
45444,2018,December,28,928941.2,The Phantom of the Opera,Majestic Theatre,90.83,10227,1605
45445,2018,December,28,310882.32,The Play That Goes Wrong,Lyceum Theatre,65.82,4723,854
45446,2018,December,28,588277.35,The Prom,Longacre Theatre,87.07,6756,1045
45447,2018,December,28,458291.5,The Waverly Gallery,John Golden Theatre,79.87,5738,787
45448,2018,December,28,1327227.72,To Kill A Mockingbird,Sam S. Shubert Theatre,114.42,11600,1435
45449,2018,December,28,230878.0,Torch Song,Helen Hayes Theater,71.44,3232,585
45450,2018,December,28,660027.5,Waitress,Brooks Atkinson Theatre,99.96,6603,1045
45451,2018,December,28,2000580.0,Wicked,Gershwin Theatre,136.4,14667,1867
45452,2018,December,29,1410192.5,Aladdin,New Amsterdam Theatre,106.67,13220,1727
45453,2018,December,29,607022.72,American Son,Booth Theatre,120.06,5056,774
45454,2018,December,29,705610.3,Anastasia,Broadhurst Theatre,100.06,7052,1143
45455,2018,December,29,741342.0,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,113.76,6517,1026
45456,2018,December,29,115653.0,Celebrity Autobiography,Marquis Theatre,82.37,1404,1638
45457,2018,December,29,592063.72,Chicago,Ambassador Theatre,86.24,6865,1080
45458,2018,December,29,150962.0,Choir Boy,Samuel J. Friedman Theatre,44.14,3420,637
45459,2018,December,29,1180003.0,Come From Away,Gerald Schoenfeld Theatre,138.51,8519,1046
45460,2018,December,29,1465586.58,Dear Evan Hansen,Music Box Theatre,183.36,7993,984
45461,2018,December,29,1929357.5,Frozen,St. James Theatre,146.1,13206,1684
45462,2018,December,29,3255649.0,Hamilton,Richard Rodgers Theatre,302.6,10759,1321
45463,2018,December,29,2049378.0,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,157.94,12976,1622
45464,2018,December,29,214570.75,Head Over Heels,Hudson Theatre,52.14,4115,963
45465,2018,December,29,1001532.8,King Kong,Broadway Theatre,92.86,10785,1738
45466,2018,December,29,698843.6,Kinky Boots,Al Hirschfeld Theatre,94.99,7357,1424
45467,2018,December,29,1364408.7,Mean Girls,August Wilson Theatre,140.13,9737,1225
45468,2018,December,29,264595.0,Mike Birbiglia's The New One,Cort Theatre,59.07,4479,1073
45469,2018,December,29,1105243.0,My Fair Lady,Vivian Beaumont Theater,146.6,7539,1069
45470,2018,December,29,1224692.0,Network,Belasco Theatre,148.74,8234,1015
45471,2018,December,29,444984.3,Once On This Island,Circle in the Square Theatre,88.12,5050,696
45472,2018,December,29,1172237.0,Pretty Woman: The Musical,Nederlander Theatre,133.35,8791,1168
45473,2018,December,29,162962.0,Ruben & Clay's First Annual Christmas Carol Family Fun Pageant Spectacular Reunion Show,Imperial Theatre,36.21,4500,1458
45474,2018,December,29,815700.1,School of Rock - The Musical,Winter Garden Theatre,92.67,8802,1523
45475,2018,December,29,1895695.0,Springsteen On Broadway,Walter Kerr Theatre,499.92,3792,948
45476,2018,December,29,548217.0,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,85.86,6385,1470
45477,2018,December,29,702383.3,The Band's Visit,Ethel Barrymore Theatre,100.14,7014,1039
45478,2018,December,29,1262917.5,The Book of Mormon,Eugene O'Neill Theatre,145.78,8663,1047
45479,2018,December,29,1247673.0,The Cher Show,Neil Simon Theatre,116.0,10756,1380
45480,2018,December,29,951620.94,The Ferryman,Bernard B. Jacobs Theatre,134.33,7084,1019
45481,2018,December,29,1096165.0,The Illusionists - Magic Of The Holidays,Marquis Theatre,102.61,10683,1638
45482,2018,December,29,790460.0,The Lifespan of a Fact,Studio 54,119.4,6620,1004
45483,2018,December,29,2353831.0,The Lion King,Minskoff Theatre,174.62,13480,1696
45484,2018,December,29,946021.0,The Phantom of the Opera,Majestic Theatre,94.74,9985,1605
45485,2018,December,29,324990.5,The Play That Goes Wrong,Lyceum Theatre,64.37,5049,854
45486,2018,December,29,600030.0,The Prom,Longacre Theatre,91.51,6557,1045
45487,2018,December,29,420172.0,The Waverly Gallery,John Golden Theatre,74.92,5608,787
45488,2018,December,29,1174950.81,To Kill A Mockingbird,Sam S. Shubert Theatre,101.06,11626,1435
45489,2018,December,29,239418.5,Torch Song,Helen Hayes Theater,75.53,3170,585
45490,2018,December,29,593192.2,Waitress,Brooks Atkinson Theatre,95.65,6202,1045
45491,2018,December,29,2045142.0,Wicked,Gershwin Theatre,137.56,14867,1867
45492,2018,December,30,1752473.4,Aladdin,New Amsterdam Theatre,129.0,13585,1727
45493,2018,December,30,555073.76,American Son,Booth Theatre,119.76,4635,774
45494,2018,December,30,854240.6,Anastasia,Broadhurst Theatre,108.32,7886,1143
45495,2018,December,30,596233.0,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,109.54,5443,1026
45496,2018,December,30,65859.0,Celebrity Autobiography,Marquis Theatre,47.59,1384,1638
45497,2018,December,30,624418.81,Chicago,Ambassador Theatre,102.21,6109,1080
45498,2018,December,30,172471.0,Choir Boy,Samuel J. Friedman Theatre,41.19,4187,637
45499,2018,December,30,1068405.7,Come From Away,Gerald Schoenfeld Theatre,143.01,7471,1046
45500,2018,December,30,1642987.55,Dear Evan Hansen,Music Box Theatre,205.6,7991,984
45501,2018,December,30,2109577.0,Frozen,St. James Theatre,158.41,13317,1684
45502,2018,December,30,3612858.0,Hamilton,Richard Rodgers Theatre,335.92,10755,1321
45503,2018,December,30,2228592.0,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,171.75,12976,1622
45504,2018,December,30,206949.25,Head Over Heels,Hudson Theatre,56.61,3656,963
45505,2018,December,30,1114273.75,King Kong,Broadway Theatre,100.61,11075,1738
45506,2018,December,30,669673.05,Kinky Boots,Al Hirschfeld Theatre,100.36,6673,1424
45507,2018,December,30,1589811.2,Mean Girls,August Wilson Theatre,161.47,9846,1225
45508,2018,December,30,323354.54,Mike Birbiglia's The New One,Cort Theatre,71.38,4530,1073
45509,2018,December,30,1106045.0,My Fair Lady,Vivian Beaumont Theater,152.33,7261,1069
45510,2018,December,30,1211044.35,Network,Belasco Theatre,149.86,8081,1015
45511,2018,December,30,534169.8,Once On This Island,Circle in the Square Theatre,96.79,5519,696
45512,2018,December,30,1011053.8,Pretty Woman: The Musical,Nederlander Theatre,126.51,7992,1168
45513,2018,December,30,139749.35,Ruben & Clay's First Annual Christmas Carol Family Fun Pageant Spectacular Reunion Show,Imperial Theatre,34.13,4095,1458
45514,2018,December,30,988509.7,School of Rock - The Musical,Winter Garden Theatre,103.32,9567,1523
45515,2018,December,30,492604.0,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,85.51,5761,1470
45516,2018,December,30,731625.84,The Band's Visit,Ethel Barrymore Theatre,106.92,6843,1039
45517,2018,December,30,1365850.5,The Book of Mormon,Eugene O'Neill Theatre,157.5,8672,1047
45518,2018,December,30,1122055.4,The Cher Show,Neil Simon Theatre,127.61,8793,1380
45519,2018,December,30,791861.2,The Ferryman,Bernard B. Jacobs Theatre,128.55,6160,1019
45520,2018,December,30,1439258.2,The Illusionists - Magic Of The Holidays,Marquis Theatre,107.21,13425,1638
45521,2018,December,30,839865.5,The Lifespan of a Fact,Studio 54,123.75,6787,1004
45522,2018,December,30,2761271.0,The Lion King,Minskoff Theatre,203.63,13560,1696
45523,2018,December,30,1345228.54,The Phantom of the Opera,Majestic Theatre,109.32,12305,1605
45524,2018,December,30,380378.14,The Play That Goes Wrong,Lyceum Theatre,71.96,5286,854
45525,2018,December,30,583380.7,The Prom,Longacre Theatre,91.68,6363,1045
45526,2018,December,30,363740.0,The Waverly Gallery,John Golden Theatre,70.3,5174,787
45527,2018,December,30,1586946.02,To Kill A Mockingbird,Sam S. Shubert Theatre,136.29,11644,1435
45528,2018,December,30,217970.0,Torch Song,Helen Hayes Theater,72.85,2992,585
45529,2018,December,30,547519.0,Waitress,Brooks Atkinson Theatre,102.34,5350,1045
45530,2018,December,30,2264992.0,Wicked,Gershwin Theatre,147.65,15340,1926
45531,2018,December,31,2584549.0,Aladdin,New Amsterdam Theatre,166.26,15545,1727
45532,2018,December,31,706992.2,American Son,Booth Theatre,120.92,5847,774
45533,2018,December,31,1339777.2,Anastasia,Broadhurst Theatre,131.91,10157,1143
45534,2018,December,31,1018891.2,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,116.66,8734,1026
45535,2018,December,31,1247276.97,Chicago,Ambassador Theatre,128.1,9737,1080
45536,2018,December,31,258753.5,Choir Boy,Samuel J. Friedman Theatre,58.44,4428,637
45537,2018,December,31,1675276.5,Come From Away,Gerald Schoenfeld Theatre,174.27,9613,1046
45538,2018,December,31,1932472.0,Dear Evan Hansen,Music Box Theatre,241.65,7997,984
45539,2018,December,31,2624495.0,Frozen,St. James Theatre,195.14,13449,1684
45540,2018,December,31,4041493.0,Hamilton,Richard Rodgers Theatre,375.39,10766,1321
45541,2018,December,31,2525850.0,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,194.66,12976,1622
45542,2018,December,31,383200.0,Head Over Heels,Hudson Theatre,59.91,6396,963
45543,2018,December,31,1847782.02,King Kong,Broadway Theatre,124.2,14878,1738
45544,2018,December,31,1332384.95,Kinky Boots,Al Hirschfeld Theatre,115.2,11566,1424
45545,2018,December,31,1994386.0,Mean Girls,August Wilson Theatre,201.43,9901,1225
45546,2018,December,31,464061.0,Mike Birbiglia's The New One,Cort Theatre,82.06,5655,1073
45547,2018,December,31,1549407.0,My Fair Lady,Vivian Beaumont Theater,182.41,8494,1069
45548,2018,December,31,1367012.84,Network,Belasco Theatre,166.69,8201,1015
45549,2018,December,31,757809.7,Once On This Island,Circle in the Square Theatre,131.98,5742,696
45550,2018,December,31,1266709.2,Pretty Woman: The Musical,Nederlander Theatre,141.93,8925,1168
45551,2018,December,31,163429.3,Ruben & Clay's First Annual Christmas Carol Family Fun Pageant Spectacular Reunion Show,Imperial Theatre,46.51,3514,1458
45552,2018,December,31,1757095.5,School of Rock - The Musical,Winter Garden Theatre,127.1,13824,1523
45553,2018,December,31,1094723.0,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,105.84,10343,1470
45554,2018,December,31,1045860.3,The Band's Visit,Ethel Barrymore Theatre,117.42,8907,1039
45555,2018,December,31,1926329.0,The Book of Mormon,Eugene O'Neill Theatre,195.79,9839,1047
45556,2018,December,31,1373614.0,The Cher Show,Neil Simon Theatre,137.95,9957,1380
45557,2018,December,31,1037447.4,The Ferryman,Bernard B. Jacobs Theatre,131.57,7885,1019
45558,2018,December,31,2978348.7,The Illusionists - Magic Of The Holidays,Marquis Theatre,135.69,21950,1638
45559,2018,December,31,1062802.8,The Lifespan of a Fact,Studio 54,122.65,8665,1004
45560,2018,December,31,3696974.0,The Lion King,Minskoff Theatre,242.15,15267,1696
45561,2018,December,31,2091530.26,The Phantom of the Opera,Majestic Theatre,146.37,14289,1605
45562,2018,December,31,623414.0,The Play That Goes Wrong,Lyceum Theatre,93.75,6650,854
45563,2018,December,31,936581.6,The Prom,Longacre Theatre,105.52,8876,1045
45564,2018,December,31,462999.5,The Waverly Gallery,John Golden Theatre,74.81,6189,787
45565,2018,December,31,1701683.59,To Kill A Mockingbird,Sam S. Shubert Theatre,145.79,11672,1435
45566,2018,December,31,244596.0,Torch Song,Helen Hayes Theater,73.92,3309,585
45567,2018,December,31,278726.9,True West,American Airlines Theatre,95.91,2906,740
45568,2018,December,31,1000718.2,Waitress,Brooks Atkinson Theatre,117.36,8527,1045
45569,2018,December,31,3411819.0,Wicked,Gershwin Theatre,196.83,17334,1926
45570,2019,January,32,1634003.0,Aladdin,New Amsterdam Theatre,120.01,13616,1727
45571,2019,January,32,563571.95,American Son,Booth Theatre,103.52,5444,774
45572,2019,January,32,785201.1,Anastasia,Broadhurst Theatre,107.12,7330,1143
45573,2019,January,32,623691.2,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,86.47,7213,1026
45574,2019,January,32,695186.36,Chicago,Ambassador Theatre,100.9,6890,1080
45575,2019,January,32,239473.5,Choir Boy,Samuel J. Friedman Theatre,49.09,4878,637
45576,2019,January,32,1057354.9,Come From Away,Gerald Schoenfeld Theatre,123.77,8543,1046
45577,2019,January,32,1455251.9,Dear Evan Hansen,Music Box Theatre,181.95,7998,984
45578,2019,January,32,1675853.5,Frozen,St. James Theatre,125.22,13383,1684
45579,2019,January,32,3344261.0,Hamilton,Richard Rodgers Theatre,310.89,10757,1321
45580,2019,January,32,2251788.0,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,173.53,12976,1622
45581,2019,January,32,342866.5,Head Over Heels,Hudson Theatre,58.03,5908,963
45582,2019,January,32,799952.08,King Kong,Broadway Theatre,99.99,8000,1738
45583,2019,January,32,760266.75,Kinky Boots,Al Hirschfeld Theatre,94.44,8050,1424
45584,2019,January,32,1444083.75,Mean Girls,August Wilson Theatre,146.68,9845,1225
45585,2019,January,32,353461.5,Mike Birbiglia's The New One,Cort Theatre,68.73,5143,1073
45586,2019,January,32,1038006.0,My Fair Lady,Vivian Beaumont Theater,131.73,7880,1069
45587,2019,January,32,1196999.76,Network,Belasco Theatre,148.53,8059,1015
45588,2019,January,32,727235.5,Once On This Island,Circle in the Square Theatre,125.86,5778,696
45589,2019,January,32,940504.2,Pretty Woman: The Musical,Nederlander Theatre,115.23,8162,1168
45590,2019,January,32,1057603.6,School of Rock - The Musical,Winter Garden Theatre,94.02,11249,1523
45591,2019,January,32,534785.0,The Band's Visit,Ethel Barrymore Theatre,90.26,5925,1039
45592,2019,January,32,1232861.0,The Book of Mormon,Eugene O'Neill Theatre,141.85,8691,1047
45593,2019,January,32,1095626.9,The Cher Show,Neil Simon Theatre,106.3,10307,1380
45594,2019,January,32,781247.22,The Ferryman,Bernard B. Jacobs Theatre,105.37,7414,1019
45595,2019,January,32,902522.0,The Lifespan of a Fact,Studio 54,117.23,7699,1004
45596,2019,January,32,2468269.0,The Lion King,Minskoff Theatre,183.95,13418,1696
45597,2019,January,32,1208964.8,The Phantom of the Opera,Majestic Theatre,111.29,10863,1605
45598,2019,January,32,497220.5,The Play That Goes Wrong,Lyceum Theatre,82.42,6033,854
45599,2019,January,32,617817.45,The Prom,Longacre Theatre,86.54,7139,1045
45600,2019,January,32,345186.0,The Waverly Gallery,John Golden Theatre,70.95,4865,787
45601,2019,January,32,1585250.28,To Kill A Mockingbird,Sam S. Shubert Theatre,135.87,11667,1435
45602,2019,January,32,276173.4,Torch Song,Helen Hayes Theater,69.04,4000,585
45603,2019,January,32,418005.5,True West,American Airlines Theatre,85.82,4871,740
45604,2019,January,32,539472.0,Waitress,Brooks Atkinson Theatre,97.91,5510,1045
45605,2019,January,32,2040256.0,Wicked,Gershwin Theatre,135.49,15058,1926
45606,2019,January,33,1187766.5,Aladdin,New Amsterdam Theatre,91.54,12975,1727
45607,2019,January,33,654674.55,American Son,Booth Theatre,115.04,5691,774
45608,2019,January,33,645727.7,Anastasia,Broadhurst Theatre,87.78,7356,1143
45609,2019,January,33,604651.5,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,87.11,6941,1026
45610,2019,January,33,521475.1,Chicago,Ambassador Theatre,81.77,6377,1080
45611,2019,January,33,261675.5,Choir Boy,Samuel J. Friedman Theatre,53.77,4867,637
45612,2019,January,33,1009516.0,Come From Away,Gerald Schoenfeld Theatre,118.25,8537,1046
45613,2019,January,33,1318615.15,Dear Evan Hansen,Music Box Theatre,165.18,7983,984
45614,2019,January,33,1327335.4,Frozen,St. James Theatre,105.13,12626,1684
45615,2019,January,33,3157730.0,Hamilton,Richard Rodgers Theatre,293.66,10753,1321
45616,2019,January,33,2053032.5,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,158.22,12976,1622
45617,2019,January,33,755706.0,King Kong,Broadway Theatre,82.59,9150,1738
45618,2019,January,33,583966.8,Kinky Boots,Al Hirschfeld Theatre,85.2,6854,1424
45619,2019,January,33,1248296.2,Mean Girls,August Wilson Theatre,127.43,9796,1225
45620,2019,January,33,467914.5,Mike Birbiglia's The New One,Cort Theatre,78.25,5980,1073
45621,2019,January,33,902100.5,My Fair Lady,Vivian Beaumont Theater,123.74,7290,1069
45622,2019,January,33,1026007.76,Network,Belasco Theatre,145.47,7053,1015
45623,2019,January,33,824366.3,Pretty Woman: The Musical,Nederlander Theatre,108.27,7614,1168
45624,2019,January,33,735675.6,School of Rock - The Musical,Winter Garden Theatre,81.77,8997,1523
45625,2019,January,33,550626.6,The Band's Visit,Ethel Barrymore Theatre,70.67,7791,1039
45626,2019,January,33,1137486.5,The Book of Mormon,Eugene O'Neill Theatre,132.0,8617,1047
45627,2019,January,33,1134381.8,The Cher Show,Neil Simon Theatre,111.32,10190,1380
45628,2019,January,33,874585.7,The Ferryman,Bernard B. Jacobs Theatre,116.3,7520,1019
45629,2019,January,33,1000817.1,The Lifespan of a Fact,Studio 54,125.73,7960,1004
45630,2019,January,33,1848667.0,The Lion King,Minskoff Theatre,141.67,13049,1696
45631,2019,January,33,705017.98,The Phantom of the Opera,Majestic Theatre,84.08,8385,1605
45632,2019,January,33,623622.6,The Prom,Longacre Theatre,87.46,7130,1045
45633,2019,January,33,440853.57,The Waverly Gallery,John Golden Theatre,72.5,6081,787
45634,2019,January,33,1536166.56,To Kill A Mockingbird,Sam S. Shubert Theatre,131.62,11671,1435
45635,2019,January,33,423166.3,True West,American Airlines Theatre,79.35,5333,740
45636,2019,January,33,972519.8,Waitress,Brooks Atkinson Theatre,125.93,7723,1045
45637,2019,January,33,1403103.0,Wicked,Gershwin Theatre,107.03,13109,1807
45638,2019,January,34,1203770.6,Aladdin,New Amsterdam Theatre,95.43,12614,1727
45639,2019,January,34,738615.95,American Son,Booth Theatre,119.58,6177,774
45640,2019,January,34,664184.0,Anastasia,Broadhurst Theatre,86.4,7687,1143
45641,2019,January,34,670658.4,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,91.78,7307,1026
45642,2019,January,34,564905.05,Chicago,Ambassador Theatre,84.28,6703,1080
45643,2019,January,34,343856.9,Choir Boy,Samuel J. Friedman Theatre,80.0,4298,637
45644,2019,January,34,1047034.84,Come From Away,Gerald Schoenfeld Theatre,123.12,8504,1046
45645,2019,January,34,1308966.17,Dear Evan Hansen,Music Box Theatre,163.81,7991,984
45646,2019,January,34,1249532.1,Frozen,St. James Theatre,107.11,11666,1684
45647,2019,January,34,3217087.0,Hamilton,Richard Rodgers Theatre,299.15,10754,1321
45648,2019,January,34,2063774.0,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,159.05,12976,1622
